Offer Accepted,Reward_Air Miles,Reward_Cash Back,Reward_Points,Mailer Type_Letter,Mailer Type_Postcard,Income Level_High,Income Level_Low,Income Level_Medium,Overdraft Protection_No,Overdraft Protection_Yes,Credit Rating_High,Credit Rating_Low,Credit Rating_Medium,Own Your Home_No,Own Your Home_Yes,PC1,PC2
0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1.6740456198912057,0.13306201234179058
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.5066965688969249,-1.6199104782315759
0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,2.1319947848950074,0.2551938478261203
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1.7470702758995584,0.812332370466528
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,-3.6238981292467938,0.40563113491320796
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1.0536306486903622,2.244847448222829
0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.9886557528362148,2.198464188159696
0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0.01688345582630946,0.5460388556749782
0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.6480711113475459,0.1619967020328056
0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,-1.620102406846637,0.11155952647437983
0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,-0.6615044775454499,0.028531488476811983
0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0.4158146586220673,1.0944778345053428
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,-1.004687887097607,0.20249701491069755
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,-1.2494639303393063,-0.18793139200432193
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1.4448522589336452,1.4695792354551986
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0.9843509927747426,1.4106976039861934
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2.980331515194718,-0.13483181270602648
0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1.1913572086730093,0.23032001225675308
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0.9080685270247351,1.0961007563485943
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0.7721158892883839,-0.4875940441670559
0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0.09979918448311886,-1.701190329352584
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,-0.15496810707181724,0.10692999596381506
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1.1164718551255626,0.7975240712675652
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.8977571365732537,0.9620759580092947
0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,2.0575180642863673,1.5969158985899432
0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,-0.11749286419291217,-1.953044058470749
0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1.1879639609164767,1.0417702905366684
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,2.6006880512795942,0.10839257968703335
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1.5196951809163968,0.912100315936724
0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1.9510579636361804,1.3394085718664683
0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,-0.6203198478024401,0.10959629149470908
0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1.4321240665223722,1.2726030262455132
0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-0.26595409161985356,-1.678924906844467
0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0.5026175636686935,-2.0372091178066936
0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1.7275396387672148,0.14466876168126336
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1.0483657831686526,1.2055370094915907
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1.4253623705979395,1.4986195872622576
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.31700182282259187,1.3216122566794284
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1.5431114765000815,1.7158097267381223
0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0.2628681141534511,-0.924436683982672
0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1.5150635535955674,-1.7839566914511855
0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,-3.4006625596763422,0.617262129887092
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,2.9718325889439,1.5998871745306693
0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.7909894853728537,-0.780929532812879
0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,-3.840793966983431,0.5512210145000646
0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,3.922862876180949,-0.2757749037709023
0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,-3.6643490463609827,0.18407959109792196
0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0.23073952266919173,-1.8514742256188386
0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1.4026898432932995,1.7410829675540593
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,-0.35847636368101565,0.08005441344381382
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1.190306792250792,1.2503100169231811
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1.0141918416986735,-0.9209923389240133
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1.773221262015175,0.9595699030651541
0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1.2542585743317942,0.019554645409027176
0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,-0.05343609469265527,0.889223627904724
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,-0.41999032319361396,1.9540465320653955
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,-3.174480800290129,1.013038779609863
0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0.6277575279336475,-0.3645417924482126
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,2.2459823486964656,0.28244583714050564
0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,-0.5810511894509245,-1.9441910888926388
0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,-3.692907864097952,0.7562688367365239
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1.8645559176579451,-0.2680751551192918
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,-1.0317160462506842,0.2536864621869417
0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,-0.7963657524405533,-0.2113425110084364
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1.2566828617247585,0.966801736194815
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0.49356467093386425,1.010703943638197
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,2.1893026821781323,1.4296968226137694
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,-2.440773052888897,0.2246429865371573
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.5820168023410722,-1.4862327933844435
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,-1.0853244053529079,0.21482053301466575
0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1.8156906618925959,1.903304748479994
0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0.7005395072217843,0.8425284968856382
0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.004351818793284406,-1.7404094776000227
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,-3.195452983069196,0.18974624044836857
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0.6483830039091648,-2.2303793160201253
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1.5976068273723736,0.5397813864682854
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,-0.19353813159626498,1.1298742942273188
0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0.5146552804089022,1.8249316800725202
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,-0.23627984407965738,-2.0007188764515087
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,2.060679856939876,-0.6276732674803502
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.9545860416882368,-1.6026099925797843
0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,-0.2721927171963857,-1.9303499602580803
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,2.0132754702291518,1.9049417091107728
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.3596473460567282,-1.7687323050621662
0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,-0.60555019765967,0.31049995134442093
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,-0.41807898931390164,-1.3032296985339538
0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,-0.15347362264627065,-1.2858161119105314
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,-3.1729157918273176,0.16587201564131923
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1.7345801603593178,1.4078705792301855
0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1.8722914005963631,1.4729123816664866
0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.6204509405589549,0.1401720394263957
0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.39624202826086813,-1.4687330368094391
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,-1.562424262097257,-0.0638969454314933
0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1.6496950396181644,1.0674386654963912
0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,-3.0848928253468246,0.33389062707061173
0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.6217632709579624,1.0738179753572312
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.6396463864788642,-1.9836034672216942
0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0.22517751645400502,-1.8173029618525551
0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1.0193994940741695,2.0315504146433203
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.052954773352341396,-2.204519145631284
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.5553613105897428,-1.7467371467234019
0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.11970138652790382,-1.6057896684664426
0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-0.07347395450488095,-0.26571029474319935
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1.0816344260098143,-0.859569654609236
0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,-0.9837588870296843,0.16542383941246053
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,-3.0671423855749853,0.35974343307854684
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-1.2946179162485267,0.33178650325504305
0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0.09943969539080223,-1.4784836344123045
0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,-1.1575587622351327,0.422764566984874
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,-3.426916230151917,0.22203124542157998
0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1.0283238055853945,-1.8998224254891967
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0.28979198358601904,-2.400679441343213
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,-0.7255618427327064,1.2866130894997032
0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,-0.5964461773289979,-1.9171756992279052
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0.7377792771819174,2.1018067005796732
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-3.5243068881302904,0.31691498594374384
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0.07814152860561253,-1.3515971721465743
0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1.0062387529290548,0.33965866295757424
0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0.15989484315003877,-2.0727900922441695
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-0.7332397187111033,0.26142655459612
0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0.9622155519361887,-1.539046069331556
0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,-0.8490609594805444,0.43217134621496356
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,-0.20526899267874135,1.8318615069111432
0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.5626537947459704,0.8705780137614426
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,-3.527512640111928,0.4984388321128876
0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,-3.7676445569818178,0.19413332007910283
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,-0.32426983959632116,1.6452560164177354
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,-3.6428184408722593,0.16165660446361965
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,-0.17722015491154997,0.7682842145744969
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,4.236108629773905,0.07406314013132487
0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-3.283284515734965,0.3692122162896969
0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,-1.2134683603088776,0.4559437591534279
0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,-1.0232951995520183,0.2232939194614495
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,-1.1842615471152707,0.18743000496771095
0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.33999428404773674,-1.466581660876074
0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,-3.4320535431926205,0.40302183207826614
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-3.0251085191958262,0.393034124017595
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,-0.4617484081802373,-1.4274793640620755
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,-3.7841972410462743,0.22229944848949493
0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.4079586357674327,2.5002046739645243
0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,-0.1679889678426524,0.06812093228926057
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,-1.0119723886069982,-0.1207584142442959
0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,-0.6303707183978299,0.19631583852201742
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.19692046965103868,-1.6420129039611706
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,3.700400541041164,-0.44448429005610046
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,-3.7077593178573895,0.8299185921725625
0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,-3.2172944081633803,0.9724071388262223
0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-0.600784469827591,0.2523936587063614
0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,-3.8414283287348634,0.6959257889539269
0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,-2.775214524212521,0.7085311246143754
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,-0.22755088194549597,-0.08941842348861881
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,-0.3266255312387094,0.1629196034885788
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,-0.2521932444523539,-1.8784308002526273
0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,-1.177622046411417,0.29713110568547263
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1.3106450981514606,-0.8817129996095915
0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0.6149807630699314,-1.914774377929653
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,-3.4977686438454776,0.6735906749794137
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1.1485678787468334,0.08940102828418248
0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,-0.9924943298676498,0.13659389202146419
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.4658179460518456,0.21212275144071324
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.11000009382347122,-2.015133599877874
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0.789554916044222,-2.02767315008975
0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.916455895797576,-0.11815299884071913
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,-1.0800495142375206,0.20367742396651642
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.628792886964337,1.9670966105087417
0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0.06769440032461367,-2.2393378139419937
0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,-3.162887722497633,0.20511282625039387
0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,-3.936614407691292,0.34856370573518547
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1.0065018660335214,1.4162737093384417
0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,-0.917977255372129,-0.2535141046253783
0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,-3.298491886375114,0.3167156081509641
0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0.5384537562582533,1.0308344824922089
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,-3.4982533072307596,-0.0815661342481639
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,-0.5396170860047976,0.31991757982299707
0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1.2062791977628884,-1.085982560180484
0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,2.3046945388827464,1.2373187839811925
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0.00583304015851734,-1.504085393642679
0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-0.032734482486581326,-1.983364290943019
0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,-0.8551859443989838,0.08831702296374092
0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1.9843716448505335,0.44209865255367237
0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.7369636107906772,-1.5454213640891428
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,-0.27609499046382285,-1.7312415799171905
0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1.663730853721501,-0.6023356467443814
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1.7517758466926434,1.5389795846332053
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,-2.8266188858363597,-0.04630850976062449
0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1.0355572688312857,1.1085853805228771
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-0.5475748003666243,-1.5905565496424634
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0.3662277072419535,-1.7577022752189888
0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,-2.8504472229863453,0.14234899741362048
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0.06160584405775402,-1.6115758532397297
0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0.06296910821970714,-1.7032947187044085
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0.1862110709850689,0.8216383082086306
0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1.4798535863338405,1.1289641383533602
0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0.686667208049564,0.3687683589507107
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1.109357712451099,1.7638747085474331
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,-1.5502281040737735,0.5638727785128655
0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,-2.671858892851961,0.6787830371307064
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,-3.9070191319973437,0.6293299075048285
0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.21243348741831966,-1.7969386446405176
0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.2499393615546923,1.4889575320000346
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,-0.03299354702004526,-0.6607562814282124
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,-0.21350657101960258,1.7286777067533168
0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,-0.23740309410386345,1.1462765039345042
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.29982383478579216,-1.4012392879922206
0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,-1.1166754498172324,0.31646425917772786
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.7276684304208285,0.42039821214555867
0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-3.0714585100919014,0.4487867543552155
0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,-0.939718097355126,0.15816676891554457
0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1.8177401009479137,0.6097159258897411
0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0.4898728942603702,-2.0294334955454367
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,-0.6896696929761901,0.17801194533485465
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,-3.4739676705284683,0.4029530519553611
0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,-3.093996242863501,0.3340076461827143
0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0.8215974739467977,1.209026916093195
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,-0.7647779358012076,1.3984873415999017
0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,-0.4946929356424507,-1.747703341729294
0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.8523204397492093,-0.27356561733288903
0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,-0.23094540962883198,-1.6462734655571678
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0.365889563424106,-0.13990249332138524
0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,2.3726874580805255,1.0556105839880046
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,-0.3234017912497772,-1.7559739832050332
0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0.4836274907652063,1.337265054532399
0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1.4770554734120238,-1.412463148729563
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.8868651718246032,-0.48413871370980893
0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,3.2907182676626294,-0.19839133465685918
0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,-0.646493196610111,-1.7760413938799315
0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1.4827654646575956,1.682550270795003
0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-3.4979749694715365,0.8275311033434519
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0.6568391006394133,1.5507390557638243
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.6866780050354254,1.6808228953081574
0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,-3.6863795259689067,0.18446231290049514
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,-0.5128319153963136,-0.15534347374282748
0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1.1694176817927016,1.225564082096689
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,-0.6827446819590953,1.2261459881279435
0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1.195757591883418,0.5244124363376786
0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,-1.277850755959982,0.44837006487629744
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1.586501743669685,0.1985188099024153
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,-3.5144275483941714,0.1965257702095846
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,-0.9613342727292988,-0.2082825531001714
0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.6649270023102528,-1.6849281442946584
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,-1.2356041461561482,0.5306526852306953
0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1.1254119817917607,1.7036230288363412
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0.9420765096870475,0.5800560538005387
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1.82107020443136,0.9414501178645265
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,-3.3022628490387165,1.057334264517146
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,2.559280618021266,0.013261269548581416
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1.9815574245799952,0.024866029169759475
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2.3370444663277707,-1.822761340588842
0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0.10925886460786152,0.9251507165642324
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,-0.41647064134617956,0.05444314572286472
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1.102434058577421,2.201845972765906
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1.968855239130852,-1.358324653347639
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0.2726002049255792,-1.8097756305068224
0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.14918005078624105,-2.1772789943307824
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,-3.808207304285919,0.41631228668496406
0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0.9405069806828644,-2.4566913494111056
0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0.7974798258462135,-1.2319838786476611
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,-0.7626923977979233,0.413199921807353
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1.3295136067854358,0.30406488474157534
0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1.0766732280617841,1.0393305036068377
0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,-0.20417581071422766,1.7765825660843322
0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,-0.8742229027793469,0.15083066218400776
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1.5614052007932502,-1.3212812047275586
0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1.7173928347977336,1.7943237129643228
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,-0.76515478444152,0.40295907696483035
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1.6662729463279857,0.09611418614577877
0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,-0.9043834467716627,-0.047494897108639016
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,-1.2116640124199136,0.6378690146273044
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,-3.3520409144901335,0.5554746257726011
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,-1.2605348079230985,0.19184000430406523
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0.9238825767383058,-0.09616279850151968
0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0.04302879413152741,-1.5011199978184313
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.6742503717120502,-2.225503282540409
0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0.1414573640522186,0.12759189204275598
